songFileName,playLength,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Welcome.started,text.started,Welcome.stopped,ITI.started,get_ready.started,get_ready.stopped,ITI.stopped,sound_playback.started,stimulus.started,tap.started,tap.stopped,resp.time,resp.velocity,stimulus.stopped,sound_playback.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Alfven_Midsomm.wav,15,0,0,0,0,0,0,0,,,,,,,,,,,,,,,20.41377895900041,13,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Alfven_Midsomm.wav,15,0,0,0,0,0,0,0,,,,,,,,,,,,,,,20.722119709000253,50,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Alfven_Midsomm.wav,15,0,0,0,0,0,0,0,,,,,,,21.016930792000494,21.021456834001583,26.021622666999974,26.005562917000134,,,,,,,21.021456834001583,21.01691270900119,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,26.021622666999974,,,,,,,,,,26.013730374999795,26.021567375666805,26.021622666999974,27.013264541999888,28.26397100000031,61,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,29.16393437500119,55,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,30.014010250000865,42,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,31.51403924999977,7,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,31.964003875000344,12,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,32.43065733399999,38,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,33.389156917000946,21,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,33.84747912500097,8,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,34.30571200000122,21,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,35.189070584001456,67,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,36.14743195900155,31,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,36.58909083400067,6,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,37.03910604200064,44,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,37.49751791700146,7,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,37.95579958400049,48,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
